TIME(MS),COMMAND,VALUE
 029250 ,7      ,0
 029350 ,6      ,0
 029350 ,8      ,1
 029500 ,2      ,1
 029500 ,7      ,1
 029500 ,8      ,0
 029600 ,7      ,0
 029600 ,8      ,1
 029750 ,7      ,1
 029750 ,8      ,0
 029900 ,2      ,0
 029900 ,7      ,0
 030000 ,2      ,1
 030000 ,6      ,1
 030000 ,7      ,1
 030000 ,8      ,1
 030100 ,6      ,0
 030100 ,7      ,0
 030100 ,8      ,0
 030200 ,2      ,0
 030250 ,2      ,1
 030300 ,5      ,1
 030400 ,4      ,1
 030400 ,5      ,0
 030450 ,6      ,1
 030450 ,7      ,1
 030450 ,8      ,1
 030500 ,4      ,0
 030550 ,6      ,0
 030550 ,7      ,0
 030550 ,8      ,0
 030700 ,4      ,1
 030700 ,6      ,1
 030800 ,4      ,0
 030800 ,5      ,1
 030800 ,6      ,0
 030800 ,7      ,1
 030900 ,5      ,0
 030950 ,6      ,1
 030950 ,7      ,0
 031100 ,6      ,0
 031100 ,8      ,1
 031150 ,2      ,0
 031150 ,3      ,1
 031250 ,7      ,1
 031250 ,8      ,0
 031400 ,6      ,1
 031400 ,7      ,0
 031500 ,6      ,0
 031500 ,8      ,1
 031650 ,3      ,0
 031650 ,4      ,1
 031650 ,7      ,1
 031650 ,8      ,0
 031750 ,7      ,0
 031750 ,8      ,1
 031900 ,7      ,1
 031900 ,8      ,0
 032100 ,7      ,0
 032150 ,6      ,1
 032150 ,7      ,1
 032150 ,8      ,1
 032200 ,4      ,0
 032200 ,5      ,1
 032250 ,6      ,0
 032250 ,7      ,0
 032250 ,8      ,0
 032450 ,3      ,1
 032550 ,2      ,1
 032550 ,3      ,0
 032600 ,6      ,1
 032600 ,7      ,1
 032600 ,8      ,1
 032650 ,2      ,0
 032700 ,6      ,0
 032700 ,7      ,0
 032700 ,8      ,0
 032850 ,6      ,1
 032900 ,2      ,1
 033000 ,1      ,1
 033000 ,2      ,0
 033000 ,6      ,0
 033000 ,7      ,1
 033100 ,1      ,0
 033100 ,6      ,1
 033100 ,7      ,0
 033250 ,3      ,1
 033250 ,5      ,0
 033250 ,6      ,0
 033250 ,8      ,1
 033400 ,7      ,1
 033400 ,8      ,0
 033550 ,6      ,1
 033550 ,7      ,0
 033650 ,6      ,0
 033650 ,8      ,1
 033800 ,7      ,1
 033800 ,8      ,0
 033900 ,7      ,0
 033900 ,8      ,1
 034050 ,7      ,1
 034050 ,8      ,0
 034250 ,3      ,0
 034250 ,7      ,0
 034350 ,1      ,1
 034350 ,3      ,1
 034350 ,5      ,1
 034350 ,6      ,1
 034350 ,7      ,1
 034350 ,8      ,1
 034450 ,6      ,0
 034450 ,7      ,0
 034450 ,8      ,0
 034700 ,1      ,0
 034700 ,3      ,0
 034700 ,5      ,0
 034750 ,6      ,1
 034750 ,7      ,1
 034750 ,8      ,1
 034850 ,6      ,0
 034850 ,7      ,0
 034850 ,8      ,0
 034900 ,3      ,1
 035000 ,6      ,1
 035100 ,6      ,0
 035100 ,7      ,1
 035150 ,2      ,1
 035150 ,4      ,1
 035200 ,3      ,0
 035250 ,6      ,1
 035250 ,7      ,0
 035400 ,1      ,1
 035400 ,2      ,0
 035400 ,3      ,1
 035400 ,4      ,0
 035400 ,5      ,1
 035400 ,6      ,0
 035400 ,8      ,1
 035550 ,7      ,1
 035550 ,8      ,0
 035700 ,6      ,1
 035700 ,7      ,0
 035800 ,1      ,0
 035800 ,3      ,0
 035800 ,5      ,0
 035800 ,6      ,0
 035800 ,8      ,1
 035950 ,3      ,1
 035950 ,7      ,1
 035950 ,8      ,0
 036050 ,7      ,0
 036050 ,8      ,1
 036200 ,7      ,1
 036200 ,8      ,0
 036300 ,1      ,1
 036400 ,7      ,0
 036500 ,1      ,0
 036500 ,3      ,0
 036550 ,6      ,1
 036550 ,7      ,1
 036550 ,8      ,1
 036600 ,1      ,1
 036600 ,2      ,1
 036650 ,6      ,0
 036650 ,7      ,0
 036650 ,8      ,0
 037000 ,3      ,1
 037000 ,6      ,1
 037000 ,7      ,1
 037000 ,8      ,1
 037100 ,6      ,0
 037100 ,7      ,0
 037100 ,8      ,0
 037250 ,6      ,1
 037350 ,6      ,0
 037350 ,7      ,1
 037400 ,4      ,1
 037400 ,5      ,1
 037500 ,6      ,1
 037500 ,7      ,0
 037650 ,6      ,0
 037650 ,8      ,1
 037800 ,7      ,1
 037800 ,8      ,0
 037850 ,1      ,0
 037850 ,2      ,0
 037850 ,3      ,0
 037850 ,4      ,0
 037850 ,5      ,0
 037950 ,6      ,1
 037950 ,7      ,0
 038050 ,6      ,0
 038050 ,8      ,1
 038200 ,2      ,1
 038200 ,7      ,1
 038200 ,8      ,0
 038300 ,7      ,0
 038300 ,8      ,1
 038450 ,7      ,1
 038450 ,8      ,0
 038650 ,2      ,0
 038650 ,6      ,1
 038650 ,8      ,1
 038750 ,2      ,1
 038750 ,6      ,0
 038750 ,7      ,0
 038750 ,8      ,0
 039100 ,2      ,0
 039100 ,3      ,1
 039100 ,6      ,1
 039100 ,7      ,1
 039100 ,8      ,1
 039200 ,6      ,0
 039200 ,7      ,0
 039200 ,8      ,0
 039350 ,6      ,1
 039450 ,6      ,0
 039450 ,7      ,1
 039600 ,6      ,1
 039600 ,7      ,0
 039750 ,3      ,0
 039750 ,4      ,1
 039750 ,6      ,0
 039750 ,8      ,1
 039900 ,7      ,1
 039900 ,8      ,0
 040050 ,4      ,0
 040050 ,6      ,1
 040050 ,7      ,0
 040150 ,6      ,0
 040150 ,8      ,1
 040300 ,3      ,1
 040300 ,7      ,1
 040300 ,8      ,0
 040400 ,7      ,0
 040400 ,8      ,1
 040550 ,7      ,1
 040550 ,8      ,0
 040700 ,7      ,0
 040950 ,3      ,0
 040950 ,4      ,1
 040950 ,6      ,1
 040950 ,7      ,1
 040950 ,8      ,1
 041050 ,6      ,0
 041050 ,7      ,0
 041050 ,8      ,0
 041400 ,6      ,1
 041400 ,7      ,1
 041400 ,8      ,1
 041500 ,6      ,0
 041500 ,7      ,0
 041500 ,8      ,0
 041650 ,6      ,1
 041750 ,6      ,0
 041750 ,7      ,1
 041900 ,4      ,0
 041900 ,5      ,1
 041900 ,6      ,1
 041900 ,7      ,0
 042050 ,4      ,1
 042050 ,6      ,0
 042050 ,8      ,1
 042200 ,7      ,1
 042200 ,8      ,0
 042350 ,3      ,1
 042350 ,5      ,0
 042350 ,6      ,1
 042350 ,7      ,0
 042450 ,6      ,0
 042450 ,8      ,1
 042550 ,3      ,0
 042550 ,4      ,0
 042600 ,1      ,1
 042600 ,3      ,1
 042600 ,4      ,1
 042600 ,7      ,1
 042600 ,8      ,0
 042700 ,7      ,0
 042700 ,8      ,1
 042850 ,3      ,0
 042850 ,5      ,1
 042850 ,7      ,1
 042850 ,8      ,0
 043000 ,7      ,0
 043050 ,1      ,0
 043100 ,4      ,0
 043100 ,5      ,0
 043100 ,6      ,1
 043100 ,7      ,1
 043100 ,8      ,1
 043150 ,1      ,1
 043150 ,3      ,1
 043200 ,6      ,0
 043200 ,7      ,0
 043200 ,8      ,0
 043500 ,1      ,0
 043500 ,2      ,1
 043500 ,3      ,0
 043500 ,4      ,1
 043550 ,6      ,1
 043550 ,7      ,1
 043550 ,8      ,1
 043650 ,6      ,0
 043650 ,7      ,0
 043650 ,8      ,0
 043800 ,6      ,1
 043900 ,6      ,0
 043900 ,7      ,1
 044050 ,6      ,1
 044050 ,7      ,0
 044100 ,2      ,0
 044100 ,3      ,1
 044100 ,4      ,0
 044100 ,5      ,1
 044200 ,6      ,0
 044200 ,8      ,1
 044350 ,7      ,1
 044350 ,8      ,0
 044450 ,3      ,0
 044450 ,5      ,0
 044500 ,6      ,1
 044500 ,7      ,0
 044600 ,2      ,1
 044600 ,4      ,1
 044600 ,6      ,0
 044600 ,8      ,1
 044750 ,7      ,1
 044750 ,8      ,0
 044850 ,7      ,0
 044850 ,8      ,1
 045000 ,7      ,1
 045000 ,8      ,0
 045150 ,1      ,1
 045150 ,2      ,0
 045150 ,3      ,1
 045150 ,4      ,0
 045150 ,7      ,0
 045250 ,6      ,1
 045250 ,7      ,1
 045250 ,8      ,1
 045350 ,6      ,0
 045350 ,7      ,0
 045350 ,8      ,0
 045700 ,6      ,1
 045700 ,7      ,1
 045700 ,8      ,1
 045800 ,6      ,0
 045800 ,7      ,0
 045800 ,8      ,0
 045950 ,6      ,1
 046050 ,6      ,0
 046050 ,7      ,1
 046200 ,6      ,1
 046200 ,7      ,0
 046300 ,1      ,0
 046300 ,2      ,1
 046300 ,3      ,0
 046300 ,4      ,1
 046350 ,6      ,0
 046350 ,8      ,1
 046500 ,7      ,1
 046500 ,8      ,0
 046650 ,6      ,1
 046650 ,7      ,0
 046700 ,2      ,0
 046700 ,4      ,0
 046750 ,6      ,0
 046750 ,8      ,1
 046900 ,7      ,1
 046900 ,8      ,0
 047000 ,7      ,0
 047000 ,8      ,1
 047150 ,7      ,1
 047150 ,8      ,0
 047350 ,1      ,1
 047350 ,5      ,1
 047350 ,6      ,1
 047350 ,8      ,1
 047700 ,6      ,0
 047700 ,7      ,0
 047700 ,8      ,0
 047900 ,1      ,0
 047900 ,2      ,1
 047900 ,4      ,1
 047900 ,5      ,0
 048400 ,2      ,0
 048400 ,3      ,1
 048400 ,4      ,0
 048400 ,6      ,1
 048400 ,7      ,1
 048800 ,6      ,0
 048800 ,7      ,0
 049050 ,2      ,1
 049050 ,3      ,0
 049050 ,4      ,1
 049200 ,7      ,1
 049200 ,8      ,1
 049500 ,2      ,0
 049500 ,3      ,1
 049500 ,4      ,0
 049500 ,5      ,1
 049500 ,7      ,0
 049500 ,8      ,0
 049900 ,7      ,1
 050550 ,1      ,1
 050550 ,3      ,0
 050550 ,6      ,1
 050550 ,7      ,0
 050550 ,8      ,1
 051150 ,1      ,0
 051150 ,3      ,1
 051550 ,2      ,1
 051550 ,3      ,0
 051550 ,4      ,1
 051550 ,5      ,0
 051600 ,6      ,0
 051600 ,7      ,1
 051600 ,8      ,0
 052050 ,8      ,1
 052450 ,6      ,1
 052450 ,7      ,0
 052450 ,8      ,0
 052700 ,7      ,1
 052700 ,8      ,1
 052750 ,1      ,1
 052750 ,2      ,0
 052750 ,3      ,1
 052750 ,4      ,0
 052750 ,6      ,0
 053150 ,7      ,0
 053650 ,7      ,1
 053650 ,8      ,0
 053800 ,5      ,1
 053800 ,6      ,1
 053800 ,7      ,0
 053800 ,8      ,1
 054100 ,1      ,0
 054100 ,3      ,0
 054100 ,5      ,0
 054200 ,1      ,1
 054200 ,3      ,1
 054200 ,5      ,1
 054200 ,6      ,0
 054200 ,7      ,1
 054200 ,8      ,0
 054400 ,1      ,0
 054400 ,5      ,0
 054400 ,7      ,0
 054500 ,1      ,1
 054500 ,5      ,1
 054650 ,1      ,0
 054650 ,5      ,0
 054700 ,1      ,1
 054700 ,5      ,1
 054800 ,1      ,0
 054800 ,5      ,0
 054850 ,1      ,1
 054850 ,5      ,1
 055100 ,1      ,0
 055100 ,2      ,1
 055100 ,4      ,1
 055100 ,5      ,0
 055400 ,2      ,0
 055400 ,4      ,0
 056000 ,2      ,1
 056000 ,3      ,0
 056000 ,4      ,1
 056250 ,2      ,0
 056250 ,4      ,0
 056350 ,2      ,1
 056350 ,4      ,1
 056500 ,2      ,0
 056500 ,4      ,0
 056600 ,2      ,1
 056600 ,4      ,1
 056800 ,2      ,0
 056800 ,4      ,0
 056900 ,2      ,1
 056900 ,4      ,1
 057100 ,1      ,1
 057100 ,2      ,0
 057100 ,3      ,1
 057100 ,4      ,0
 057350 ,1      ,0
 057350 ,2      ,1
 057350 ,3      ,0
 057350 ,4      ,1
 057500 ,2      ,0
 057500 ,3      ,1
 057500 ,4      ,0
 057500 ,5      ,1
 058150 ,1      ,1
 058150 ,3      ,0
 058400 ,1      ,0
 058400 ,5      ,0
 058500 ,1      ,1
 058500 ,5      ,1
 058750 ,1      ,0
 058750 ,5      ,0
 058850 ,1      ,1
 058850 ,5      ,1
 059000 ,1      ,0
 059000 ,5      ,0
 059100 ,1      ,1
 059100 ,5      ,1
 059150 ,1      ,0
 059150 ,5      ,0
 059200 ,2      ,1
 059200 ,4      ,1
 059350 ,2      ,0
 059350 ,4      ,0
 059450 ,2      ,1
 059450 ,4      ,1
 059750 ,2      ,0
 059750 ,3      ,1
 059750 ,4      ,0
 059900 ,3      ,0
 060000 ,3      ,1
 060250 ,1      ,1
 060250 ,2      ,1
 060250 ,4      ,1
 060250 ,5      ,1
 060450 ,1      ,0
 060450 ,2      ,0
 060450 ,3      ,0
 060450 ,4      ,0
 060450 ,5      ,0
 060550 ,1      ,1
 060550 ,2      ,1
 060550 ,3      ,1
 060550 ,4      ,1
 060550 ,5      ,1
 061000 ,1      ,0
 061000 ,2      ,0
 061000 ,3      ,0
 061000 ,4      ,0
 061000 ,5      ,0
 061100 ,1      ,1
 061100 ,2      ,1
 061100 ,3      ,1
 061100 ,4      ,1
 061100 ,5      ,1
 061250 ,1      ,0
 061250 ,2      ,0
 061250 ,3      ,0
 061250 ,4      ,0
 061250 ,5      ,0
 061350 ,5      ,1
 061400 ,4      ,1
 061450 ,3      ,1
 061500 ,2      ,1
 061550 ,1      ,1
 061700 ,1      ,0
 061700 ,2      ,0
 061700 ,3      ,0
 061700 ,4      ,0
 061700 ,5      ,0
 061750 ,1      ,1
 061750 ,2      ,1
 061750 ,3      ,1
 061750 ,4      ,1
 061750 ,5      ,1
 061950 ,5      ,0
 062000 ,4      ,0
 062050 ,3      ,0
 062100 ,2      ,0
 062100 ,5      ,1
 062150 ,1      ,0
 062150 ,4      ,1
 062200 ,3      ,1
 062250 ,2      ,1
 062300 ,1      ,1
 062350 ,1      ,0
 062350 ,2      ,0
 062350 ,3      ,0
 062350 ,4      ,0
 062350 ,5      ,0
 062450 ,1      ,1
 062450 ,3      ,1
 062450 ,5      ,1
 062450 ,7      ,1
 062750 ,1      ,0
 062750 ,3      ,0
 062750 ,5      ,0
 062850 ,1      ,1
 062850 ,3      ,1
 062850 ,5      ,1
 062850 ,7      ,0
 062850 ,8      ,1
 063050 ,1      ,0
 063050 ,5      ,0
 063150 ,1      ,1
 063150 ,5      ,1
 063150 ,6      ,1
 063150 ,8      ,0
 063250 ,6      ,0
 063250 ,7      ,1
 063300 ,1      ,0
 063300 ,5      ,0
 063350 ,1      ,1
 063350 ,5      ,1
 063450 ,1      ,0
 063450 ,5      ,0
 063450 ,7      ,0
 063450 ,8      ,1
 063500 ,1      ,1
 063500 ,5      ,1
 063650 ,7      ,1
 063650 ,8      ,0
 063750 ,1      ,0
 063750 ,2      ,1
 063750 ,4      ,1
 063750 ,5      ,0
 064050 ,2      ,0
 064050 ,4      ,0
 064050 ,6      ,1
 064050 ,7      ,0
 064600 ,6      ,0
 064600 ,7      ,1
 064650 ,2      ,1
 064650 ,3      ,0
 064650 ,4      ,1
 064900 ,2      ,0
 064900 ,4      ,0
 065000 ,2      ,1
 065000 ,4      ,1
 065000 ,7      ,0
 065000 ,8      ,1
 065150 ,2      ,0
 065150 ,4      ,0
 065250 ,2      ,1
 065250 ,4      ,1
 065450 ,2      ,0
 065450 ,4      ,0
 065450 ,6      ,1
 065450 ,8      ,0
 065550 ,2      ,1
 065550 ,4      ,1
 065750 ,1      ,1
 065750 ,2      ,0
 065750 ,3      ,1
 065750 ,4      ,0
 065950 ,6      ,0
 065950 ,7      ,1
 066000 ,1      ,0
 066000 ,2      ,1
 066000 ,3      ,0
 066000 ,4      ,1
 066150 ,2      ,0
 066150 ,3      ,1
 066150 ,4      ,0
 066150 ,5      ,1
 066200 ,7      ,0
 066200 ,8      ,1
 066500 ,6      ,1
 066500 ,8      ,0
 066750 ,6      ,0
 066750 ,8      ,1
 066800 ,1      ,1
 066800 ,3      ,0
 067050 ,1      ,0
 067050 ,5      ,0
 067150 ,1      ,1
 067150 ,5      ,1
 067150 ,6      ,1
 067150 ,8      ,0
 067400 ,1      ,0
 067400 ,5      ,0
 067500 ,1      ,1
 067500 ,5      ,1
 067650 ,1      ,0
 067650 ,5      ,0
 067750 ,1      ,1
 067750 ,5      ,1
 067750 ,6      ,0
 067750 ,7      ,1
 067850 ,1      ,0
 067850 ,2      ,1
 067850 ,4      ,1
 067850 ,5      ,0
 068000 ,2      ,0
 068000 ,4      ,0
 068100 ,2      ,1
 068100 ,4      ,1
 068400 ,2      ,0
 068400 ,3      ,1
 068400 ,4      ,0
 068400 ,7      ,0
 068400 ,8      ,1
 068550 ,3      ,0
 068650 ,3      ,1
 068800 ,8      ,0
 068900 ,1      ,1
 068900 ,2      ,1
 068900 ,4      ,1
 068900 ,5      ,1
 068900 ,8      ,1
 068950 ,7      ,1
 069000 ,6      ,1
 069000 ,8      ,0
 069050 ,7      ,0
 069100 ,1      ,0
 069100 ,2      ,0
 069100 ,3      ,0
 069100 ,4      ,0
 069100 ,5      ,0
 069100 ,6      ,0
 069200 ,1      ,1
 069200 ,2      ,1
 069200 ,3      ,1
 069200 ,4      ,1
 069200 ,5      ,1
 069200 ,8      ,1
 069250 ,7      ,1
 069300 ,6      ,1
 069300 ,8      ,0
 069350 ,7      ,0
 069400 ,6      ,0
 069650 ,1      ,0
 069650 ,2      ,0
 069650 ,3      ,0
 069650 ,4      ,0
 069650 ,5      ,0
 069750 ,1      ,1
 069750 ,2      ,1
 069750 ,3      ,1
 069750 ,4      ,1
 069750 ,5      ,1
 069750 ,8      ,1
 069800 ,7      ,1
 069850 ,6      ,1
 069850 ,8      ,0
