TIME(MS),COMMAND,VALUE
 064200 ,6      ,1
 064400 ,2      ,1
 064400 ,4      ,1
 064400 ,7      ,1
 064750 ,1      ,1
 064750 ,5      ,1
 064750 ,6      ,0
 065100 ,1      ,0
 065100 ,2      ,0
 065100 ,3      ,0
 065100 ,4      ,0
 065100 ,6      ,1
 065100 ,8      ,1
 065300 ,3      ,1
 065500 ,1      ,1
 065750 ,2      ,1
 065750 ,7      ,0
 065750 ,8      ,0
 066050 ,6      ,0
 066050 ,7      ,1
 066250 ,4      ,1
 066500 ,7      ,0
 066500 ,8      ,1
 066750 ,6      ,1
 066750 ,8      ,0
 066900 ,1      ,0
 066900 ,2      ,0
 066900 ,3      ,0
 066900 ,4      ,0
 066900 ,6      ,0
 066900 ,7      ,1
 067100 ,3      ,1
 067350 ,1      ,1
 067550 ,6      ,1
 067550 ,7      ,0
 067600 ,2      ,1
 067850 ,6      ,0
 067850 ,7      ,1
 068000 ,4      ,1
 068300 ,7      ,0
 068300 ,8      ,1
 068550 ,6      ,1
 068550 ,8      ,0
 068700 ,1      ,0
 068700 ,2      ,0
 068700 ,3      ,0
 068700 ,4      ,0
 068700 ,6      ,0
 068700 ,8      ,1
 068900 ,3      ,1
 069150 ,1      ,1
 069350 ,6      ,1
 069350 ,8      ,0
 069400 ,2      ,1
 069650 ,6      ,0
 069650 ,7      ,1
 069800 ,4      ,1
 070100 ,7      ,0
 070100 ,8      ,1
 070300 ,1      ,0
 070300 ,2      ,0
 070300 ,3      ,0
 070300 ,4      ,0
 070300 ,8      ,0
 070550 ,1      ,1
 070550 ,5      ,0
 070750 ,1      ,0
 070750 ,5      ,1
 070950 ,5      ,0
 071000 ,5      ,1
 071250 ,1      ,1
 071450 ,2      ,1
 071650 ,2      ,0
 071650 ,5      ,0
 071650 ,6      ,1
 071700 ,2      ,1
 071750 ,3      ,1
 071800 ,4      ,1
 071850 ,5      ,1
 071900 ,6      ,0
 071900 ,7      ,1
 072000 ,5      ,0
 072100 ,4      ,0
 072150 ,8      ,1
 072200 ,3      ,0
 072300 ,2      ,0
 072350 ,1      ,0
 072350 ,5      ,1
 072350 ,6      ,1
 072550 ,4      ,1
 072750 ,3      ,1
 073000 ,2      ,1
 073000 ,7      ,0
 073000 ,8      ,0
 073300 ,6      ,0
 073300 ,7      ,1
 073550 ,1      ,1
 073750 ,7      ,0
 073750 ,8      ,1
 074000 ,6      ,1
 074000 ,8      ,0
 074150 ,1      ,0
 074150 ,2      ,0
 074150 ,3      ,0
 074150 ,4      ,0
 074150 ,7      ,1
 074150 ,8      ,1
 074350 ,4      ,1
 074600 ,3      ,1
 074800 ,7      ,0
 074800 ,8      ,0
 074850 ,2      ,1
 075100 ,6      ,0
 075100 ,7      ,1
 075350 ,1      ,1
 075550 ,7      ,0
 075550 ,8      ,1
 075800 ,6      ,1
 075800 ,8      ,0
 075950 ,1      ,0
 075950 ,2      ,0
 075950 ,3      ,0
 075950 ,4      ,0
 075950 ,7      ,1
 075950 ,8      ,1
 076300 ,4      ,1
 076500 ,3      ,1
 076600 ,7      ,0
 076600 ,8      ,0
 076700 ,2      ,1
 076900 ,6      ,0
 076900 ,7      ,1
 077200 ,1      ,1
 077350 ,7      ,0
 077350 ,8      ,1
 077650 ,1      ,0
 077650 ,2      ,0
 077650 ,3      ,0
 077650 ,4      ,0
 077650 ,8      ,0
 077900 ,1      ,1
 077900 ,5      ,0
 078100 ,1      ,0
 078100 ,5      ,1
 078300 ,5      ,0
 078350 ,5      ,1
 078550 ,1      ,1
 078550 ,6      ,1
 078700 ,6      ,0
 078700 ,8      ,1
 078750 ,2      ,1
 078950 ,3      ,1
 079000 ,6      ,1
 079000 ,8      ,0
 079200 ,4      ,1
 079400 ,1      ,0
 079400 ,2      ,0
 079400 ,3      ,0
 079400 ,4      ,0
 079400 ,5      ,0
 079400 ,6      ,0
 079400 ,7      ,1
 079650 ,1      ,1
 079650 ,7      ,0
 079700 ,2      ,1
 079750 ,3      ,1
 079800 ,4      ,1
 079850 ,5      ,1
 079900 ,2      ,0
 079900 ,4      ,0
 079900 ,6      ,1
 080150 ,1      ,0
 080150 ,2      ,1
 080150 ,3      ,0
 080150 ,4      ,1
 080150 ,5      ,0
 080350 ,1      ,1
 080350 ,2      ,0
 080350 ,3      ,1
 080350 ,4      ,0
 080350 ,5      ,1
 080600 ,1      ,0
 080600 ,2      ,1
 080600 ,3      ,0
 080600 ,4      ,1
 080600 ,5      ,0
 080800 ,1      ,1
 080800 ,2      ,0
 080800 ,3      ,1
 080800 ,4      ,0
 080800 ,5      ,1
 080800 ,6      ,0
 080800 ,7      ,1
 081050 ,1      ,0
 081050 ,2      ,1
 081050 ,3      ,0
 081050 ,4      ,1
 081050 ,5      ,0
 081250 ,1      ,1
 081250 ,2      ,0
 081250 ,3      ,1
 081250 ,4      ,0
 081250 ,5      ,1
 081500 ,1      ,0
 081500 ,2      ,1
 081500 ,3      ,0
 081500 ,4      ,1
 081500 ,5      ,0
 081700 ,1      ,1
 081700 ,2      ,0
 081700 ,3      ,1
 081700 ,4      ,0
 081700 ,5      ,1
 081700 ,7      ,0
 081700 ,8      ,1
 081900 ,1      ,0
 081900 ,2      ,1
 081900 ,3      ,0
 081900 ,4      ,1
 081900 ,5      ,0
 082150 ,2      ,0
 082150 ,5      ,1
 082350 ,7      ,1
 082350 ,8      ,0
 082600 ,2      ,1
 082600 ,3      ,1
 083000 ,1      ,1
 083250 ,1      ,0
 083250 ,2      ,0
 083250 ,3      ,0
 083250 ,4      ,0
 083250 ,5      ,0
 083250 ,6      ,1
 083250 ,7      ,0
 083350 ,1      ,1
 083350 ,2      ,1
 083750 ,6      ,0
 083750 ,7      ,1
 084000 ,3      ,1
 084200 ,7      ,0
 084200 ,8      ,1
 084400 ,4      ,1
 084600 ,7      ,1
 084750 ,5      ,1
 085200 ,1      ,0
 085200 ,2      ,0
 085200 ,3      ,0
 085200 ,4      ,0
 085200 ,5      ,0
 085500 ,6      ,1
 085500 ,7      ,0
 085500 ,8      ,0
 085950 ,6      ,0
 085950 ,7      ,1
 086200 ,3      ,1
 086200 ,5      ,1
 086400 ,2      ,1
 086400 ,3      ,0
 086400 ,4      ,1
 086400 ,5      ,0
 086400 ,7      ,0
 086400 ,8      ,1
 086650 ,1      ,1
 086650 ,2      ,0
 086650 ,3      ,1
 086650 ,4      ,0
 086850 ,6      ,1
 086850 ,8      ,0
 087000 ,1      ,0
 087000 ,2      ,1
 087000 ,3      ,0
 087000 ,4      ,1
 087350 ,6      ,0
 087350 ,7      ,1
 087550 ,1      ,1
 087550 ,2      ,0
 087550 ,3      ,1
 087550 ,4      ,0
 087800 ,7      ,0
 087800 ,8      ,1
 087950 ,1      ,0
 087950 ,2      ,1
 087950 ,3      ,0
 087950 ,4      ,1
 088250 ,7      ,1
 088250 ,8      ,0
 088450 ,1      ,1
 088450 ,2      ,0
 088450 ,3      ,1
 088450 ,4      ,0
 088700 ,7      ,0
 088700 ,8      ,1
 089100 ,1      ,0
 089100 ,2      ,1
 089100 ,3      ,0
 089100 ,4      ,1
 089350 ,2      ,0
 089350 ,3      ,1
 089350 ,4      ,0
 089350 ,5      ,1
 089350 ,6      ,1
 089550 ,7      ,1
 089850 ,3      ,0
 089850 ,4      ,1
 090050 ,8      ,0
 090200 ,3      ,1
 090200 ,4      ,0
 090200 ,5      ,0
 090500 ,6      ,0
 090900 ,7      ,0
 090900 ,8      ,1
 091150 ,2      ,1
 091150 ,3      ,0
 091150 ,4      ,1
 091400 ,2      ,0
 091400 ,3      ,1
 091400 ,4      ,0
 091400 ,7      ,1
 091650 ,2      ,1
 091650 ,3      ,0
 091650 ,4      ,1
 092050 ,3      ,1
 092050 ,6      ,1
 092050 ,7      ,0
 092350 ,6      ,0
 092350 ,7      ,1
 092350 ,8      ,0
 092550 ,2      ,0
 092550 ,3      ,0
 092550 ,4      ,0
 092750 ,6      ,1
 092750 ,8      ,1
 093000 ,6      ,0
 093000 ,8      ,0
 093200 ,1      ,1
 093200 ,3      ,1
 093500 ,1      ,0
 093500 ,2      ,1
 093500 ,3      ,0
 093500 ,4      ,1
 093650 ,7      ,0
 093650 ,8      ,1
 094050 ,2      ,0
 094050 ,3      ,1
 094050 ,4      ,0
 094050 ,5      ,1
 094050 ,6      ,1
 094050 ,7      ,1
 094050 ,8      ,0
 094550 ,2      ,1
 094550 ,3      ,0
 094550 ,4      ,1
 094550 ,5      ,0
 094550 ,6      ,0
 094550 ,8      ,1
 094800 ,2      ,0
 094800 ,3      ,1
 094800 ,4      ,0
 094800 ,5      ,1
 095000 ,6      ,1
 095000 ,7      ,0
 095000 ,8      ,0
 095250 ,2      ,1
 095250 ,3      ,0
 095250 ,4      ,1
 095250 ,5      ,0
 095450 ,6      ,0
 095450 ,7      ,1
 095550 ,2      ,0
 095550 ,3      ,1
 095550 ,4      ,0
 095900 ,2      ,1
 095900 ,4      ,1
 095900 ,6      ,1
 095900 ,7      ,0
 095900 ,8      ,1
 096350 ,2      ,0
 096350 ,3      ,0
 096350 ,4      ,0
 096350 ,6      ,0
 096350 ,7      ,1
 096350 ,8      ,0
 096650 ,4      ,1
 096650 ,5      ,1
 096800 ,6      ,1
 096800 ,7      ,0
 097000 ,3      ,1
 097250 ,6      ,0
 097250 ,7      ,1
 097650 ,1      ,1
 097650 ,2      ,1
 097650 ,3      ,0
 097650 ,4      ,0
 097650 ,5      ,0
 097700 ,7      ,0
 097700 ,8      ,1
 100400 ,6      ,1
 100400 ,8      ,0
 100600 ,3      ,1
 100600 ,7      ,1
 100850 ,4      ,1
 100850 ,7      ,0
 100850 ,8      ,1
 101100 ,5      ,1
 101100 ,6      ,0
 101100 ,7      ,1
 101100 ,8      ,0
 101300 ,1      ,0
 101300 ,2      ,0
 101300 ,3      ,0
 101300 ,4      ,0
 101300 ,5      ,0
 101300 ,8      ,1
 101550 ,2      ,1
 101550 ,4      ,1
 101550 ,6      ,1
 101550 ,8      ,0
 101750 ,6      ,0
 101750 ,8      ,1
 102000 ,6      ,1
 102000 ,7      ,0
 102000 ,8      ,0
 102200 ,8      ,1
 102250 ,2      ,0
 102250 ,3      ,1
 102250 ,4      ,0
 102250 ,5      ,1
 102450 ,2      ,1
 102450 ,3      ,0
 102450 ,4      ,1
 102450 ,5      ,0
 102450 ,7      ,1
 102450 ,8      ,0
 102650 ,6      ,0
 102650 ,7      ,0
 102650 ,8      ,1
 102900 ,5      ,1
 102900 ,7      ,1
 103100 ,6      ,1
 103100 ,7      ,0
 103300 ,6      ,0
 103400 ,1      ,1
 103400 ,5      ,0
 103800 ,3      ,1
 103800 ,7      ,1
 103800 ,8      ,0
 104050 ,6      ,1
 104050 ,7      ,0
 104250 ,5      ,1
 104250 ,6      ,0
 104250 ,7      ,1
 104450 ,1      ,0
 104450 ,2      ,0
 104450 ,3      ,0
 104450 ,4      ,0
 104450 ,5      ,0
 104450 ,7      ,0
 104450 ,8      ,1
 104700 ,3      ,1
 104700 ,6      ,1
 104700 ,8      ,0
 104900 ,7      ,1
 105150 ,6      ,0
 105150 ,7      ,0
 105150 ,8      ,1
 105350 ,7      ,1
 105350 ,8      ,0
 105600 ,2      ,1
 105600 ,3      ,0
 105600 ,4      ,1
 105600 ,7      ,0
 105600 ,8      ,1
 105800 ,1      ,1
 105800 ,2      ,0
 105800 ,4      ,0
 105800 ,5      ,1
 105800 ,7      ,1
 105800 ,8      ,0
 106050 ,1      ,0
 106050 ,2      ,1
 106050 ,4      ,1
 106050 ,5      ,0
 106050 ,6      ,1
 106050 ,7      ,0
 106250 ,6      ,0
 106250 ,7      ,1
 106450 ,2      ,0
 106450 ,3      ,1
 106450 ,4      ,0
 106450 ,7      ,0
 106450 ,8      ,1
 106700 ,7      ,1
 106700 ,8      ,0
 106950 ,6      ,1
 106950 ,7      ,0
 107200 ,3      ,0
 107200 ,6      ,0
 107200 ,7      ,1
 107400 ,7      ,0
 107400 ,8      ,1
 107650 ,6      ,1
 107650 ,8      ,0
 107850 ,6      ,0
 107850 ,7      ,1
 108050 ,6      ,1
 108050 ,7      ,0
 108300 ,6      ,0
 108300 ,8      ,1
 108500 ,6      ,1
 108500 ,7      ,1
 108500 ,8      ,0
 108750 ,6      ,0
 108750 ,7      ,0
 110300 ,1      ,1
 110400 ,2      ,1
 110500 ,3      ,1
 110600 ,4      ,1
 110650 ,5      ,1
 110750 ,1      ,0
 110750 ,2      ,0
 110750 ,3      ,0
 110750 ,4      ,0
 110750 ,5      ,0
 110850 ,1      ,1
 110850 ,2      ,1
 110850 ,3      ,1
 110850 ,4      ,1
 110850 ,5      ,1
 110950 ,1      ,0
 110950 ,2      ,0
 110950 ,3      ,0
 110950 ,4      ,0
 110950 ,5      ,0
 111050 ,1      ,1
 111150 ,2      ,1
 111250 ,3      ,1
 111350 ,4      ,1
 111450 ,5      ,1
 111700 ,1      ,0
 111700 ,2      ,0
 111700 ,3      ,0
 111700 ,4      ,0
 111700 ,5      ,0
 112250 ,6      ,1
 113150 ,6      ,0
 113150 ,7      ,1
 114050 ,7      ,0
 114050 ,8      ,1
 115050 ,6      ,1
 115050 ,8      ,0
 115200 ,6      ,0
 115200 ,7      ,1
 115350 ,7      ,0
 115350 ,8      ,1
 115500 ,8      ,0
 117700 ,1      ,1
 117800 ,2      ,1
 117900 ,3      ,1
 118000 ,4      ,1
 118050 ,5      ,1
 118150 ,1      ,0
 118150 ,2      ,0
 118150 ,3      ,0
 118150 ,4      ,0
 118150 ,5      ,0
 118250 ,1      ,1
 118250 ,2      ,1
 118250 ,3      ,1
 118250 ,4      ,1
 118250 ,5      ,1
 118350 ,1      ,0
 118350 ,2      ,0
 118350 ,3      ,0
 118350 ,4      ,0
 118350 ,5      ,0
 118450 ,1      ,1
 118550 ,2      ,1
 118650 ,3      ,1
 118750 ,4      ,1
 118850 ,5      ,1
 119100 ,1      ,0
 119100 ,2      ,0
 119100 ,3      ,0
 119100 ,4      ,0
 119100 ,5      ,0
 119650 ,6      ,1
 120550 ,6      ,0
 120550 ,7      ,1
 121450 ,7      ,0
 121450 ,8      ,1
 122450 ,6      ,1
 122450 ,8      ,0
 122600 ,6      ,0
 122600 ,7      ,1
 122750 ,7      ,0
 122750 ,8      ,1
 122900 ,8      ,0
 123300 ,5      ,1
 123500 ,3      ,1
 123700 ,1      ,1
 123950 ,2      ,1
 124450 ,4      ,1
 125100 ,1      ,0
 125100 ,2      ,0
 125100 ,3      ,0
 125100 ,4      ,0
 125300 ,3      ,1
 125550 ,1      ,1
 125800 ,2      ,1
 126200 ,4      ,1
 126900 ,1      ,0
 126900 ,2      ,0
 126900 ,3      ,0
 126900 ,4      ,0
 127100 ,3      ,1
 127350 ,1      ,1
 127600 ,2      ,1
 128000 ,4      ,1
 128500 ,1      ,0
 128500 ,2      ,0
 128500 ,3      ,0
 128500 ,4      ,0
 128750 ,1      ,1
 128750 ,5      ,0
 128950 ,1      ,0
 128950 ,5      ,1
 129150 ,5      ,0
 129200 ,5      ,1
 129450 ,1      ,1
 129650 ,2      ,1
 129850 ,3      ,1
 130100 ,4      ,1
 130550 ,1      ,0
 130550 ,2      ,0
 130550 ,3      ,0
 130550 ,4      ,0
 130750 ,3      ,1
 130950 ,1      ,1
 131200 ,2      ,1
 131700 ,4      ,1
 132350 ,1      ,0
 132350 ,2      ,0
 132350 ,3      ,0
 132350 ,4      ,0
 132550 ,4      ,1
 132800 ,3      ,1
 133050 ,2      ,1
 133050 ,4      ,0
 133050 ,5      ,0
 133550 ,1      ,1
 133550 ,3      ,0
 134200 ,3      ,1
 134200 ,4      ,1
 134200 ,5      ,1
 134350 ,3      ,0
 134350 ,4      ,0
 134350 ,5      ,0
 134450 ,3      ,1
 134450 ,4      ,1
 134450 ,5      ,1
 134550 ,3      ,0
 134550 ,4      ,0
 134550 ,5      ,0
 134650 ,3      ,1
 134650 ,4      ,1
 134650 ,5      ,1
 134850 ,3      ,0
 134850 ,4      ,0
 134850 ,5      ,0
 135000 ,1      ,0
 135000 ,2      ,0
 135350 ,3      ,1
 135400 ,4      ,1
 135450 ,5      ,1
 135600 ,3      ,0
 135600 ,4      ,0
 135600 ,5      ,0
 136050 ,1      ,1
 136050 ,2      ,1
 136050 ,3      ,1
 136050 ,4      ,1
 136050 ,5      ,1
 136250 ,1      ,0
 136250 ,5      ,0
 136450 ,2      ,0
 136450 ,4      ,0
 136650 ,3      ,0
 138800 ,1      ,1
 138800 ,5      ,1
 139700 ,1      ,0
 139700 ,2      ,1
 139700 ,4      ,1
 139700 ,5      ,0
 140550 ,2      ,0
 140550 ,3      ,1
 140550 ,4      ,0
 141350 ,3      ,0
 141450 ,3      ,1
 141450 ,6      ,1
 141450 ,7      ,1
 141450 ,8      ,1
 141650 ,2      ,1
 141650 ,4      ,1
 141700 ,3      ,0
 141800 ,1      ,1
 141800 ,5      ,1
 141850 ,2      ,0
 141850 ,4      ,0
 141850 ,6      ,0
 141850 ,7      ,0
 141850 ,8      ,0
 141950 ,1      ,0
 141950 ,3      ,1
 141950 ,5      ,0
 141950 ,6      ,1
 141950 ,7      ,1
 141950 ,8      ,1
 142150 ,2      ,1
 142150 ,4      ,1
 142200 ,3      ,0
 142300 ,1      ,1
 142300 ,5      ,1
 142350 ,2      ,0
 142350 ,4      ,0
