TIME(MS),COMMAND,VALUE
 019300 ,7      ,0
 019450 ,5      ,1
 019650 ,7      ,1
 019650 ,8      ,0
 019950 ,1      ,1
 019950 ,5      ,0
 019950 ,6      ,1
 019950 ,7      ,0
 020200 ,6      ,0
 020200 ,8      ,1
 020450 ,7      ,1
 020450 ,8      ,0
 020700 ,1      ,0
 020700 ,3      ,1
 020700 ,7      ,0
 020700 ,8      ,1
 021000 ,3      ,0
 021000 ,5      ,1
 021000 ,6      ,1
 021000 ,8      ,0
 021250 ,6      ,0
 021250 ,7      ,1
 021500 ,4      ,1
 021500 ,5      ,0
 021500 ,7      ,0
 021500 ,8      ,1
 021750 ,7      ,1
 021750 ,8      ,0
 022050 ,2      ,1
 022050 ,4      ,0
 022050 ,6      ,1
 022050 ,7      ,0
 022300 ,6      ,0
 022300 ,8      ,1
 022550 ,6      ,1
 022550 ,8      ,0
 022800 ,6      ,0
 022800 ,7      ,1
 023100 ,2      ,0
 023100 ,3      ,1
 023100 ,6      ,1
 023100 ,7      ,0
 023350 ,6      ,0
 023350 ,8      ,1
 023600 ,3      ,0
 023600 ,4      ,1
 023600 ,7      ,1
 023600 ,8      ,0
 023850 ,7      ,0
 023850 ,8      ,1
 024150 ,2      ,1
 024150 ,6      ,1
 024150 ,8      ,0
 024400 ,6      ,0
 024400 ,7      ,1
 024650 ,7      ,0
 024650 ,8      ,1
 024900 ,7      ,1
 024900 ,8      ,0
 025150 ,2      ,0
 025150 ,3      ,1
 025150 ,4      ,0
 025150 ,5      ,1
 025200 ,6      ,1
 025200 ,7      ,0
 025450 ,6      ,0
 025450 ,8      ,1
 025700 ,2      ,1
 025700 ,3      ,0
 025700 ,4      ,1
 025700 ,5      ,0
 025700 ,6      ,1
 025700 ,8      ,0
 025950 ,6      ,0
 025950 ,7      ,1
 026250 ,1      ,1
 026250 ,2      ,0
 026250 ,3      ,1
 026250 ,4      ,0
 026250 ,6      ,1
 026250 ,7      ,0
 026500 ,6      ,0
 026500 ,8      ,1
 026750 ,1      ,0
 026750 ,3      ,0
 026750 ,7      ,1
 026750 ,8      ,0
 027000 ,7      ,0
 027000 ,8      ,1
 027300 ,6      ,1
 027300 ,8      ,0
 027550 ,6      ,0
 027550 ,7      ,1
 027800 ,3      ,1
 027800 ,7      ,0
 027800 ,8      ,1
 028050 ,7      ,1
 028050 ,8      ,0
 028350 ,1      ,1
 028350 ,3      ,0
 028350 ,6      ,1
 028350 ,7      ,0
 028600 ,6      ,0
 028600 ,8      ,1
 028850 ,6      ,1
 028850 ,8      ,0
 029100 ,1      ,0
 029100 ,3      ,1
 029100 ,6      ,0
 029100 ,7      ,1
 029400 ,3      ,0
 029400 ,5      ,1
 029400 ,6      ,1
 029400 ,7      ,0
 029650 ,6      ,0
 029650 ,8      ,1
 029900 ,4      ,1
 029900 ,5      ,0
 029900 ,7      ,1
 029900 ,8      ,0
 030150 ,7      ,0
 030150 ,8      ,1
 030450 ,3      ,1
 030450 ,4      ,0
 030450 ,6      ,1
 030450 ,8      ,0
 030700 ,6      ,0
 030700 ,7      ,1
 030950 ,2      ,1
 030950 ,3      ,0
 030950 ,7      ,0
 030950 ,8      ,1
 031200 ,7      ,1
 031200 ,8      ,0
 031500 ,2      ,0
 031500 ,3      ,1
 031500 ,6      ,1
 031500 ,7      ,0
 031750 ,6      ,0
 031750 ,8      ,1
 032000 ,3      ,0
 032000 ,4      ,1
 032000 ,6      ,1
 032000 ,8      ,0
 032250 ,6      ,0
 032250 ,7      ,1
 032500 ,4      ,0
 032500 ,5      ,1
 032550 ,6      ,1
 032550 ,7      ,0
 032800 ,6      ,0
 032800 ,8      ,1
 033050 ,7      ,1
 033050 ,8      ,0
 033300 ,1      ,1
 033300 ,5      ,0
 033300 ,7      ,0
 033300 ,8      ,1
 033600 ,6      ,1
 033600 ,8      ,0
 033850 ,6      ,0
 033850 ,7      ,1
 033900 ,3      ,1
 034100 ,7      ,0
 034100 ,8      ,1
 034300 ,1      ,0
 034300 ,2      ,1
 034300 ,3      ,0
 034300 ,4      ,1
 034350 ,7      ,1
 034350 ,8      ,0
 034600 ,2      ,0
 034600 ,3      ,1
 034600 ,4      ,0
 034600 ,5      ,1
 034650 ,6      ,1
 034650 ,7      ,0
 034900 ,6      ,0
 034900 ,8      ,1
 034950 ,3      ,0
 034950 ,5      ,0
 035150 ,6      ,1
 035150 ,8      ,0
 035400 ,6      ,0
 035400 ,7      ,1
 035700 ,6      ,1
 035700 ,7      ,0
 035950 ,6      ,0
 035950 ,8      ,1
 036200 ,5      ,1
 036200 ,7      ,1
 036200 ,8      ,0
 036450 ,7      ,0
 036450 ,8      ,1
 036700 ,1      ,1
 036700 ,5      ,0
 036750 ,6      ,1
 036750 ,8      ,0
 037000 ,6      ,0
 037000 ,7      ,1
 037250 ,7      ,0
 037250 ,8      ,1
 037450 ,1      ,0
 037450 ,3      ,1
 037500 ,7      ,1
 037500 ,8      ,0
 037750 ,3      ,0
 037750 ,5      ,1
 037800 ,6      ,1
 037800 ,7      ,0
 038050 ,6      ,0
 038050 ,8      ,1
 038250 ,4      ,1
 038250 ,5      ,0
 038300 ,6      ,1
 038300 ,8      ,0
 038550 ,6      ,0
 038550 ,7      ,1
 038800 ,2      ,1
 038800 ,4      ,0
 038850 ,6      ,1
 038850 ,7      ,0
 039100 ,6      ,0
 039100 ,8      ,1
 039250 ,2      ,0
 039350 ,2      ,1
 039350 ,7      ,1
 039350 ,8      ,0
 039600 ,7      ,0
 039600 ,8      ,1
 039900 ,2      ,0
 039900 ,3      ,1
 039900 ,6      ,1
 039900 ,8      ,0
 040150 ,3      ,0
 040150 ,4      ,1
 040150 ,6      ,0
 040150 ,7      ,1
 040400 ,7      ,0
 040400 ,8      ,1
 040650 ,7      ,1
 040650 ,8      ,0
 040950 ,1      ,1
 040950 ,4      ,0
 040950 ,6      ,1
 040950 ,7      ,0
 041200 ,6      ,0
 041200 ,8      ,1
 041450 ,1      ,0
 041450 ,4      ,1
 041450 ,6      ,1
 041450 ,8      ,0
 041700 ,6      ,0
 041700 ,7      ,1
 042000 ,3      ,1
 042000 ,4      ,0
 042000 ,6      ,1
 042000 ,7      ,0
 042250 ,2      ,1
 042250 ,3      ,0
 042250 ,6      ,0
 042250 ,8      ,1
 042500 ,7      ,1
 042500 ,8      ,0
 042700 ,1      ,1
 042700 ,2      ,0
 042750 ,7      ,0
 042750 ,8      ,1
 043050 ,6      ,1
 043050 ,8      ,0
 043300 ,6      ,0
 043300 ,7      ,1
 043550 ,7      ,0
 043550 ,8      ,1
 043800 ,7      ,1
 043800 ,8      ,0
 044000 ,1      ,0
 044100 ,6      ,1
 044100 ,7      ,0
 044350 ,6      ,0
 044350 ,8      ,1
 044600 ,5      ,1
 044600 ,6      ,1
 044600 ,8      ,0
 044850 ,6      ,0
 044850 ,7      ,1
 045100 ,1      ,1
 045100 ,5      ,0
 045150 ,6      ,1
 045150 ,7      ,0
 045400 ,6      ,0
 045400 ,8      ,1
 045550 ,1      ,0
 045550 ,2      ,1
 045650 ,7      ,1
 045650 ,8      ,0
 045900 ,7      ,0
 045900 ,8      ,1
 046150 ,2      ,0
 046150 ,5      ,1
 046200 ,6      ,1
 046200 ,8      ,0
 046450 ,4      ,1
 046450 ,5      ,0
 046450 ,6      ,0
 046450 ,7      ,1
 046700 ,7      ,0
 046700 ,8      ,1
 046950 ,7      ,1
 046950 ,8      ,0
 047200 ,2      ,1
 047250 ,6      ,1
 047250 ,7      ,0
 047500 ,6      ,0
 047500 ,8      ,1
 047750 ,1      ,1
 047750 ,2      ,0
 047750 ,3      ,1
 047750 ,4      ,0
 047750 ,6      ,1
 047750 ,8      ,0
 048000 ,6      ,0
 048000 ,7      ,1
 048200 ,1      ,0
 048200 ,2      ,1
 048200 ,3      ,0
 048200 ,4      ,1
 048300 ,6      ,1
 048300 ,7      ,0
 048550 ,2      ,0
 048550 ,3      ,1
 048550 ,4      ,0
 048550 ,5      ,1
 048550 ,6      ,0
 048550 ,8      ,1
 048800 ,7      ,1
 048800 ,8      ,0
 048950 ,3      ,0
 048950 ,5      ,0
 049050 ,7      ,0
 049050 ,8      ,1
 049300 ,2      ,1
 049300 ,4      ,1
 049350 ,6      ,1
 049350 ,8      ,0
 049600 ,6      ,0
 049600 ,7      ,1
 049850 ,7      ,0
 049850 ,8      ,1
 050100 ,1      ,1
 050100 ,2      ,0
 050100 ,3      ,1
 050100 ,4      ,0
 050100 ,7      ,1
 050100 ,8      ,0
 050400 ,6      ,1
 050400 ,7      ,0
 050650 ,1      ,0
 050650 ,2      ,1
 050650 ,3      ,0
 050650 ,4      ,1
 050650 ,6      ,0
 050650 ,8      ,1
 050850 ,2      ,0
 050850 ,4      ,0
 050900 ,6      ,1
 050900 ,8      ,0
 050950 ,2      ,1
 050950 ,4      ,1
 051150 ,6      ,0
 051150 ,7      ,1
 051400 ,2      ,0
 051400 ,3      ,1
 051400 ,4      ,0
 051450 ,2      ,1
 051450 ,4      ,1
 051450 ,6      ,1
 051450 ,7      ,0
 051500 ,1      ,1
 051500 ,5      ,1
 051700 ,6      ,0
 051700 ,8      ,1
 051950 ,7      ,1
 051950 ,8      ,0
 052200 ,7      ,0
 052250 ,6      ,1
 052300 ,6      ,0
 052300 ,7      ,1
 052350 ,7      ,0
 052350 ,8      ,1
 052400 ,6      ,1
 052400 ,8      ,0
 052450 ,6      ,0
 052500 ,1      ,0
 052500 ,2      ,0
 052500 ,3      ,0
 052500 ,4      ,0
 052500 ,5      ,0
 052500 ,6      ,1
 052500 ,7      ,1
 052500 ,8      ,1
 052600 ,6      ,0
 052600 ,8      ,0
 052700 ,7      ,0
 052750 ,6      ,1
 052750 ,7      ,1
 052750 ,8      ,1
 053000 ,6      ,0
 053000 ,7      ,0
 053150 ,6      ,1
 053150 ,7      ,1
 053250 ,6      ,0
 053250 ,7      ,0
 053250 ,8      ,0
 053300 ,7      ,1
 053300 ,8      ,1
 053550 ,2      ,1
 053550 ,4      ,1
 053550 ,6      ,1
 053550 ,7      ,0
 053550 ,8      ,0
 053600 ,7      ,1
 053650 ,8      ,1
 053700 ,6      ,0
 053700 ,8      ,0
 053750 ,2      ,0
 053750 ,4      ,0
 053850 ,2      ,1
 053850 ,4      ,1
 054200 ,7      ,0
 054200 ,8      ,1
 054350 ,1      ,1
 054350 ,2      ,0
 054350 ,3      ,1
 054350 ,4      ,0
 054350 ,7      ,1
 054350 ,8      ,0
 054600 ,1      ,0
 054600 ,2      ,1
 054600 ,3      ,0
 054600 ,4      ,1
 055150 ,6      ,1
 055150 ,7      ,0
 055250 ,6      ,0
 055250 ,7      ,1
 055400 ,2      ,0
 055400 ,3      ,1
 055400 ,4      ,0
 055400 ,5      ,1
 055400 ,6      ,1
 055400 ,7      ,0
 055550 ,3      ,0
 055550 ,5      ,0
 055650 ,2      ,1
 055700 ,3      ,1
 055750 ,2      ,0
 055750 ,4      ,1
 055950 ,6      ,0
 055950 ,7      ,1
 056200 ,7      ,0
 056200 ,8      ,1
 056350 ,7      ,1
 056350 ,8      ,0
 056450 ,7      ,0
 056450 ,8      ,1
 056650 ,3      ,0
 056650 ,4      ,0
 056750 ,3      ,1
 056800 ,4      ,1
 056850 ,3      ,0
 056850 ,5      ,1
 056900 ,4      ,0
 057000 ,7      ,1
 057000 ,8      ,0
 057250 ,5      ,0
 057250 ,6      ,1
 057250 ,7      ,0
 057350 ,6      ,0
 057350 ,7      ,1
 057500 ,3      ,1
 057500 ,6      ,1
 057500 ,7      ,0
 057800 ,1      ,1
 057800 ,2      ,1
 057800 ,3      ,0
 057800 ,6      ,0
 057800 ,8      ,1
 058050 ,7      ,1
 058050 ,8      ,0
 058200 ,1      ,0
 058200 ,2      ,0
 058300 ,1      ,1
 058300 ,2      ,1
 058300 ,7      ,0
 058300 ,8      ,1
 058400 ,6      ,1
 058400 ,8      ,0
 058550 ,1      ,0
 058550 ,3      ,1
 058550 ,6      ,0
 058550 ,8      ,1
 058700 ,2      ,0
 058700 ,3      ,0
 058800 ,2      ,1
 058800 ,3      ,1
 059100 ,7      ,1
 059100 ,8      ,0
 059250 ,2      ,0
 059250 ,3      ,0
 059350 ,2      ,1
 059350 ,3      ,1
 059350 ,6      ,1
 059350 ,7      ,0
 059500 ,6      ,0
 059500 ,7      ,1
 059600 ,2      ,0
 059600 ,4      ,1
 059600 ,6      ,1
 059600 ,7      ,0
 059900 ,1      ,1
 059900 ,3      ,0
 059900 ,4      ,0
 059900 ,6      ,0
 059900 ,8      ,1
 059950 ,2      ,1
 060000 ,1      ,0
 060000 ,3      ,1
 060000 ,7      ,1
 060000 ,8      ,0
 060050 ,2      ,0
 060050 ,4      ,1
 060100 ,3      ,0
 060100 ,5      ,1
 060150 ,4      ,0
 060150 ,7      ,0
 060150 ,8      ,1
 060400 ,5      ,0
 060400 ,6      ,1
 060400 ,8      ,0
 060550 ,6      ,0
 060550 ,7      ,1
 060650 ,6      ,1
 060650 ,7      ,0
 060950 ,6      ,0
 060950 ,7      ,1
 061050 ,6      ,1
 061050 ,7      ,0
 061200 ,6      ,0
 061200 ,8      ,1
 061450 ,4      ,1
 061450 ,6      ,1
 061450 ,7      ,1
 062000 ,3      ,1
 062000 ,4      ,0
 062000 ,5      ,1
 062000 ,6      ,0
 062000 ,8      ,0
 062600 ,7      ,0
 062600 ,8      ,1
 062650 ,3      ,0
 062650 ,5      ,0
 062750 ,3      ,1
 062750 ,5      ,1
 062750 ,7      ,1
 062750 ,8      ,0
 062950 ,3      ,0
 062950 ,4      ,1
 062950 ,5      ,0
 063250 ,3      ,1
 063250 ,4      ,0
 063250 ,5      ,1
 063300 ,6      ,1
 063300 ,7      ,0
 063550 ,6      ,0
 063550 ,8      ,1
 063700 ,7      ,1
 063700 ,8      ,0
 063800 ,7      ,0
 063800 ,8      ,1
 064100 ,2      ,1
 064100 ,3      ,0
 064100 ,4      ,1
 064100 ,5      ,0
 064350 ,6      ,1
 064350 ,8      ,0
 064600 ,6      ,0
 064600 ,7      ,1
 064700 ,6      ,1
 064700 ,7      ,0
 064850 ,6      ,0
 064850 ,7      ,1
 065050 ,1      ,1
 065050 ,2      ,0
 065050 ,3      ,1
 065050 ,4      ,0
 065350 ,1      ,0
 065350 ,2      ,1
 065350 ,3      ,0
 065350 ,4      ,1
 065400 ,7      ,0
 065400 ,8      ,1
 065550 ,2      ,0
 065550 ,4      ,0
 065650 ,2      ,1
 065650 ,4      ,1
 065650 ,6      ,1
 065650 ,8      ,0
 065750 ,6      ,0
 065750 ,7      ,1
 065900 ,2      ,0
 065900 ,3      ,1
 065900 ,4      ,0
 065900 ,5      ,1
 065900 ,6      ,1
 065900 ,7      ,0
 066050 ,1      ,1
 066100 ,2      ,1
 066100 ,3      ,0
 066100 ,5      ,0
 066150 ,1      ,0
 066150 ,3      ,1
 066200 ,2      ,0
 066400 ,6      ,0
 066400 ,8      ,1
 066700 ,7      ,1
 066700 ,8      ,0
 066850 ,7      ,0
 066850 ,8      ,1
 066950 ,7      ,1
 066950 ,8      ,0
 067100 ,3      ,0
 067150 ,2      ,1
 067200 ,3      ,1
 067250 ,2      ,0
 067250 ,4      ,1
 067300 ,3      ,0
 067500 ,6      ,1
 067500 ,7      ,0
 067750 ,6      ,0
 067750 ,7      ,1
 067850 ,7      ,0
 067850 ,8      ,1
 068000 ,7      ,1
 068000 ,8      ,0
 068100 ,1      ,1
 068100 ,4      ,0
 068150 ,2      ,1
 068200 ,1      ,0
 068200 ,3      ,1
 068250 ,2      ,0
 068250 ,4      ,1
 068300 ,3      ,0
 068300 ,5      ,1
 068300 ,6      ,1
 068300 ,7      ,0
 068350 ,4      ,0
 068400 ,6      ,0
 068400 ,7      ,1
 068550 ,6      ,1
 068550 ,7      ,0
 068800 ,5      ,0
 068800 ,6      ,0
 068800 ,8      ,1
 068950 ,7      ,1
 068950 ,8      ,0
 069050 ,7      ,0
 069050 ,8      ,1
 069350 ,6      ,1
 069350 ,8      ,0
 069400 ,6      ,0
 069400 ,7      ,1
 069550 ,6      ,1
 069550 ,7      ,0
 069850 ,4      ,1
 069850 ,7      ,1
 069850 ,8      ,1
 069900 ,3      ,1
 069900 ,5      ,1
 070200 ,6      ,0
 070200 ,7      ,0
 070200 ,8      ,0
 070400 ,4      ,0
 070400 ,5      ,0
 070400 ,6      ,1
 070400 ,7      ,1
 070400 ,8      ,1
 070800 ,3      ,0
 070900 ,3      ,1
 070900 ,6      ,0
 070900 ,8      ,0
 071050 ,6      ,1
 071050 ,7      ,0
 071150 ,6      ,0
 071150 ,7      ,1
 071250 ,3      ,0
 071350 ,3      ,1
 071700 ,7      ,0
 071700 ,8      ,1
 071950 ,6      ,1
 071950 ,7      ,1
 071950 ,8      ,0
 072000 ,3      ,0
 072000 ,4      ,1
 072050 ,7      ,0
 072200 ,7      ,1
 072450 ,4      ,0
 072450 ,5      ,1
 072500 ,1      ,1
 072500 ,8      ,1
 072650 ,1      ,0
 072900 ,8      ,0
 073000 ,1      ,1
 073000 ,7      ,0
 073000 ,8      ,1
 073150 ,7      ,1
 073200 ,8      ,0
 073300 ,2      ,1
 073300 ,7      ,0
 073300 ,8      ,1
 073450 ,8      ,0
 073550 ,3      ,1
 073550 ,5      ,0
 073550 ,6      ,0
 073550 ,7      ,1
 073550 ,8      ,1
 073650 ,6      ,1
 073650 ,7      ,0
 073800 ,1      ,0
 073800 ,2      ,0
 073800 ,3      ,0
 073800 ,6      ,0
 073800 ,7      ,1
 073800 ,8      ,0
 074050 ,3      ,1
 074050 ,6      ,1
 074050 ,8      ,1
 074100 ,2      ,1
 074100 ,4      ,1
 074200 ,7      ,0
 074300 ,7      ,1
 074500 ,6      ,0
 074500 ,7      ,0
 074500 ,8      ,0
 074600 ,3      ,0
 074600 ,4      ,0
 074600 ,6      ,1
 074850 ,6      ,0
 074850 ,7      ,1
 075250 ,2      ,0
 075250 ,7      ,0
 075250 ,8      ,1
 075350 ,2      ,1
 075350 ,6      ,1
 075350 ,8      ,0
 075550 ,2      ,0
 075650 ,2      ,1
 075900 ,6      ,0
 075900 ,7      ,1
 075950 ,2      ,0
 075950 ,3      ,1
 076150 ,7      ,0
 076150 ,8      ,1
 076300 ,6      ,1
 076450 ,3      ,0
 076450 ,4      ,1
 076450 ,6      ,0
 076700 ,7      ,1
 076700 ,8      ,0
 076800 ,1      ,1
 076800 ,6      ,1
 076800 ,7      ,0
 076800 ,8      ,1
 076900 ,6      ,0
 076950 ,1      ,0
 076950 ,6      ,1
 076950 ,7      ,1
 076950 ,8      ,0
 077200 ,1      ,1
 077200 ,6      ,0
 077200 ,7      ,0
 077200 ,8      ,1
 077300 ,6      ,1
 077350 ,7      ,1
 077400 ,6      ,0
 077450 ,2      ,1
 077450 ,7      ,0
 077500 ,6      ,1
 077650 ,6      ,0
 077700 ,3      ,1
 077700 ,4      ,0
 077700 ,6      ,1
 077700 ,7      ,1
 077700 ,8      ,0
 077900 ,6      ,0
 078000 ,1      ,0
 078000 ,2      ,0
 078000 ,3      ,0
 078000 ,7      ,0
 078000 ,8      ,1
 078250 ,5      ,1
 078250 ,6      ,1
 078250 ,7      ,1
 078550 ,6      ,0
 078550 ,8      ,0
 078800 ,1      ,1
 078800 ,3      ,1
 078800 ,5      ,0
 078800 ,7      ,0
 078800 ,8      ,1
 078900 ,7      ,1
 078900 ,8      ,0
 079050 ,7      ,0
 079050 ,8      ,1
 079200 ,1      ,0
 079200 ,3      ,0
 079300 ,1      ,1
 079300 ,3      ,1
 079300 ,6      ,1
 079300 ,8      ,0
 079450 ,7      ,1
 079600 ,7      ,0
 079750 ,1      ,0
 079750 ,3      ,0
 079850 ,1      ,1
 079850 ,3      ,1
 079850 ,6      ,0
 079850 ,8      ,1
 079950 ,7      ,1
 080100 ,1      ,0
 080100 ,2      ,1
 080100 ,3      ,0
 080100 ,4      ,1
 080100 ,6      ,1
 080100 ,7      ,0
 080150 ,8      ,0
 080350 ,6      ,0
 080350 ,7      ,1
 080450 ,8      ,1
 080600 ,8      ,0
 080900 ,2      ,0
 080900 ,3      ,1
 080900 ,4      ,0
 080900 ,5      ,1
 080900 ,6      ,1
 080900 ,7      ,0
 081000 ,7      ,1
 081150 ,7      ,0
 081400 ,6      ,0
 081400 ,8      ,1
 081550 ,7      ,1
 081700 ,7      ,0
 081850 ,3      ,0
 081950 ,6      ,1
 081950 ,8      ,0
 082050 ,7      ,1
 082200 ,5      ,0
 082200 ,6      ,0
 082200 ,7      ,0
 082200 ,8      ,1
 082450 ,6      ,1
 082450 ,8      ,0
 082600 ,7      ,1
 082700 ,7      ,0
 082750 ,3      ,1
 083000 ,2      ,1
 083000 ,3      ,0
 083000 ,6      ,0
 083000 ,8      ,1
 083100 ,7      ,1
 083100 ,8      ,0
 083250 ,7      ,0
 083250 ,8      ,1
 083500 ,7      ,1
 083500 ,8      ,0
 083650 ,6      ,1
 083650 ,7      ,0
 083800 ,1      ,1
 083800 ,2      ,0
 083800 ,6      ,0
 083800 ,7      ,1
 084050 ,7      ,0
 084050 ,8      ,1
 084300 ,1      ,0
 084300 ,2      ,1
 084300 ,7      ,1
 084300 ,8      ,0
 084550 ,2      ,0
 084550 ,3      ,1
 084550 ,6      ,1
 084550 ,7      ,0
 084650 ,8      ,1
 084800 ,8      ,0
 085100 ,1      ,1
 085100 ,3      ,0
 085100 ,5      ,1
 085100 ,6      ,0
 085100 ,7      ,1
 085200 ,7      ,0
 085200 ,8      ,1
 085350 ,7      ,1
 085350 ,8      ,0
 085600 ,6      ,1
 085600 ,7      ,0
 085750 ,6      ,0
 085750 ,7      ,1
 085900 ,7      ,0
 085900 ,8      ,1
 086150 ,1      ,0
 086150 ,5      ,0
 086150 ,7      ,1
 086150 ,8      ,0
 086250 ,6      ,1
 086250 ,7      ,0
 086400 ,6      ,0
 086400 ,7      ,1
 086650 ,7      ,0
 086650 ,8      ,1
 086750 ,6      ,1
 086950 ,6      ,0
 086950 ,7      ,1
 086950 ,8      ,0
 087100 ,7      ,0
 087200 ,3      ,1
 087950 ,3      ,0
 088250 ,1      ,1
 089000 ,1      ,0
 089300 ,1      ,1
 090050 ,1      ,0
 090350 ,3      ,1
 090700 ,3      ,0
 090850 ,5      ,1
 091250 ,5      ,0
 091400 ,4      ,1
 092150 ,4      ,0
 092450 ,4      ,1
 092450 ,5      ,1
 092950 ,1      ,1
 092950 ,2      ,1
 093500 ,1      ,0
 093500 ,2      ,0
 093500 ,3      ,1
 093500 ,4      ,0
 093500 ,5      ,0
 093550 ,2      ,1
 093550 ,4      ,1
 093600 ,1      ,1
 093600 ,3      ,0
 093600 ,5      ,1
 093650 ,2      ,0
 093650 ,4      ,0
 093700 ,2      ,1
 093700 ,3      ,1
 093700 ,4      ,1
 094950 ,1      ,0
 094950 ,2      ,0
 094950 ,3      ,0
 094950 ,4      ,0
 094950 ,5      ,0
 095600 ,3      ,1
 096350 ,3      ,0
 096650 ,1      ,1
 097400 ,1      ,0
 097700 ,1      ,1
 098450 ,1      ,0
 098750 ,3      ,1
 099100 ,3      ,0
 099250 ,5      ,1
 099650 ,5      ,0
 099800 ,4      ,1
 100550 ,4      ,0
 100850 ,1      ,1
 100850 ,2      ,1
 101350 ,1      ,0
 101350 ,2      ,0
 101350 ,3      ,1
 101950 ,1      ,1
 101950 ,3      ,0
 101950 ,7      ,1
 102000 ,2      ,1
 102050 ,3      ,1
 102100 ,4      ,1
 102150 ,5      ,1
 102150 ,7      ,0
 102150 ,8      ,1
 102400 ,7      ,1
 102400 ,8      ,0
 102700 ,6      ,1
 102700 ,7      ,0
 102950 ,6      ,0
 102950 ,8      ,1
 103200 ,7      ,1
 103200 ,8      ,0
 103350 ,1      ,0
 103350 ,2      ,0
 103350 ,3      ,0
 103350 ,4      ,0
 103350 ,5      ,0
 103450 ,7      ,0
 103450 ,8      ,1
 103750 ,6      ,1
 103750 ,8      ,0
 104000 ,6      ,0
 104000 ,7      ,1
 104250 ,7      ,0
 104250 ,8      ,1
 104500 ,7      ,1
 104500 ,8      ,0
 104800 ,6      ,1
 104800 ,7      ,0
 105050 ,6      ,0
 105050 ,8      ,1
 105300 ,6      ,1
 105300 ,8      ,0
 105350 ,7      ,1
 105400 ,6      ,0
 105400 ,8      ,1
 105450 ,7      ,0
 105600 ,5      ,1
 105800 ,7      ,1
 105800 ,8      ,0
 106100 ,1      ,1
 106100 ,5      ,0
 106100 ,6      ,1
 106100 ,7      ,0
 106350 ,6      ,0
 106350 ,8      ,1
 106600 ,7      ,1
 106600 ,8      ,0
 106850 ,1      ,0
 106850 ,3      ,1
 106850 ,7      ,0
 106850 ,8      ,1
 107150 ,3      ,0
 107150 ,5      ,1
 107150 ,6      ,1
 107150 ,8      ,0
 107400 ,6      ,0
 107400 ,7      ,1
 107650 ,4      ,1
 107650 ,5      ,0
 107650 ,7      ,0
 107650 ,8      ,1
 107900 ,7      ,1
 107900 ,8      ,0
 108200 ,2      ,1
 108200 ,4      ,0
 108200 ,6      ,1
 108200 ,7      ,0
 108450 ,6      ,0
 108450 ,8      ,1
 108700 ,6      ,1
 108700 ,8      ,0
 108950 ,6      ,0
 108950 ,7      ,1
 109200 ,2      ,0
 109200 ,3      ,1
 109250 ,6      ,1
 109250 ,7      ,0
 109500 ,3      ,0
 109500 ,4      ,1
 109500 ,6      ,0
 109500 ,8      ,1
 109750 ,7      ,1
 109750 ,8      ,0
 109800 ,4      ,0
 110000 ,7      ,0
 110000 ,8      ,1
 110200 ,4      ,1
 110300 ,2      ,1
