TIME(MS),COMMAND,VALUE
 035850 ,3      ,1
 035850 ,8      ,1
 036000 ,8      ,0
 036100 ,1      ,0
 036100 ,2      ,0
 036200 ,6      ,1
 036500 ,6      ,0
 036500 ,7      ,1
 036600 ,8      ,1
 037000 ,7      ,0
 037000 ,8      ,0
 037100 ,2      ,1
 037100 ,5      ,0
 037100 ,6      ,1
 037100 ,7      ,1
 037500 ,7      ,0
 037700 ,6      ,0
 037700 ,8      ,1
 037950 ,1      ,1
 037950 ,4      ,0
 037950 ,7      ,1
 037950 ,8      ,0
 038250 ,6      ,1
 038500 ,1      ,0
 038500 ,2      ,0
 038500 ,3      ,0
 038500 ,6      ,0
 038500 ,7      ,0
 038500 ,8      ,1
 038850 ,3      ,1
 038850 ,6      ,1
 038850 ,8      ,0
 039100 ,1      ,1
 039100 ,7      ,1
 039400 ,5      ,1
 039400 ,8      ,1
 039700 ,1      ,0
 039700 ,4      ,1
 039700 ,6      ,0
 039700 ,8      ,0
 040000 ,6      ,1
 040000 ,7      ,0
 040250 ,6      ,0
 040250 ,8      ,1
 040550 ,1      ,1
 040550 ,2      ,1
 040550 ,4      ,0
 040550 ,5      ,0
 040550 ,6      ,1
 040550 ,7      ,1
 040550 ,8      ,0
 040800 ,7      ,0
 040850 ,7      ,1
 040900 ,8      ,1
 041150 ,8      ,0
 041350 ,6      ,0
 041450 ,1      ,0
 041450 ,2      ,0
 041450 ,4      ,1
 041450 ,5      ,1
 041450 ,7      ,0
 041450 ,8      ,1
 041750 ,6      ,1
 041750 ,8      ,0
 041850 ,7      ,1
 042050 ,6      ,0
 042050 ,7      ,0
 042050 ,8      ,1
 042300 ,3      ,0
 042300 ,4      ,0
 042300 ,5      ,0
 042300 ,6      ,1
 042300 ,7      ,1
 042600 ,7      ,0
 042600 ,8      ,0
 042850 ,1      ,1
 042850 ,7      ,1
 043050 ,1      ,0
 043150 ,1      ,1
 043150 ,8      ,1
 043350 ,1      ,0
 043450 ,1      ,1
 043450 ,6      ,0
 043450 ,8      ,0
 043550 ,2      ,1
 043600 ,6      ,1
 043650 ,3      ,1
 043750 ,4      ,1
 043750 ,6      ,0
 043750 ,7      ,0
 043750 ,8      ,1
 043850 ,5      ,1
 043950 ,1      ,0
 043950 ,2      ,0
 043950 ,3      ,0
 043950 ,4      ,0
 043950 ,5      ,0
 044050 ,1      ,1
 044050 ,2      ,1
 044050 ,3      ,1
 044050 ,4      ,1
 044050 ,5      ,1
 044050 ,6      ,1
 044050 ,7      ,1
 044350 ,1      ,0
 044350 ,3      ,0
 044350 ,5      ,0
 044350 ,8      ,0
 044500 ,6      ,0
 044550 ,2      ,0
 044550 ,4      ,0
 044650 ,8      ,1
 044900 ,6      ,1
 045200 ,8      ,0
 045350 ,7      ,0
 045450 ,6      ,0
 045450 ,7      ,1
 045600 ,8      ,1
 045650 ,7      ,0
 045650 ,8      ,0
 045750 ,6      ,1
 045950 ,6      ,0
 046050 ,7      ,1
 046250 ,7      ,0
 046350 ,8      ,1
 046550 ,8      ,0
 046650 ,8      ,1
 046950 ,6      ,1
 046950 ,8      ,0
 047050 ,7      ,1
 047250 ,6      ,0
 047250 ,7      ,0
 047250 ,8      ,1
 047500 ,6      ,1
 047500 ,8      ,0
 047850 ,6      ,0
 047850 ,7      ,1
 048100 ,8      ,1
 048400 ,6      ,1
 048400 ,7      ,0
 048400 ,8      ,0
 048650 ,6      ,0
 048650 ,8      ,1
 048800 ,7      ,1
 049000 ,6      ,1
 049100 ,6      ,0
 049100 ,7      ,0
 049100 ,8      ,0
 049250 ,1      ,1
 049250 ,2      ,1
 049250 ,6      ,1
 049250 ,7      ,1
 049450 ,1      ,0
 049450 ,2      ,0
 049450 ,6      ,0
 049450 ,7      ,0
 049550 ,3      ,1
 049550 ,4      ,1
 049550 ,7      ,1
 049550 ,8      ,1
 049750 ,3      ,0
 049750 ,4      ,0
 049750 ,7      ,0
 049750 ,8      ,0
 049850 ,4      ,1
 049850 ,5      ,1
 049850 ,6      ,1
 049850 ,8      ,1
 050150 ,1      ,1
 050150 ,4      ,0
 050150 ,5      ,0
 050150 ,6      ,0
 050200 ,2      ,1
 050250 ,3      ,1
 050250 ,7      ,1
 050300 ,4      ,1
 050300 ,6      ,1
 050350 ,5      ,1
 050450 ,6      ,0
 050750 ,7      ,0
 051050 ,2      ,0
 051050 ,3      ,0
 051050 ,4      ,0
 051050 ,6      ,1
 051050 ,8      ,0
 051350 ,6      ,0
 051350 ,7      ,1
 051500 ,7      ,0
 051500 ,8      ,1
 051650 ,7      ,1
 051650 ,8      ,0
 051900 ,1      ,0
 051900 ,2      ,1
 051900 ,3      ,1
 051900 ,4      ,1
 051900 ,5      ,0
 051900 ,6      ,1
 051900 ,7      ,0
 052200 ,6      ,0
 052200 ,7      ,1
 052400 ,7      ,0
 052400 ,8      ,1
 052450 ,7      ,1
 052500 ,6      ,1
 052550 ,7      ,0
 052550 ,8      ,0
 052750 ,1      ,1
 052750 ,4      ,0
 052750 ,6      ,0
 052750 ,7      ,1
 053000 ,7      ,0
 053050 ,1      ,0
 053050 ,2      ,0
 053050 ,4      ,1
 053050 ,6      ,1
 053200 ,6      ,0
 053300 ,3      ,0
 053300 ,5      ,1
 053300 ,8      ,1
 053450 ,8      ,0
 053650 ,2      ,1
 053650 ,5      ,0
 053650 ,7      ,1
 053900 ,6      ,1
 053900 ,7      ,0
 054050 ,6      ,0
 054050 ,7      ,1
 054200 ,7      ,0
 054200 ,8      ,1
 054300 ,2      ,0
 054300 ,4      ,0
 054400 ,2      ,1
 054400 ,4      ,1
 054500 ,6      ,1
 054500 ,7      ,1
 054500 ,8      ,0
 054950 ,6      ,0
 054950 ,7      ,0
 054950 ,8      ,1
 055100 ,6      ,1
 055100 ,8      ,0
 055250 ,8      ,1
 055350 ,2      ,0
 055350 ,3      ,1
 055350 ,4      ,0
 055350 ,6      ,0
 055350 ,7      ,1
 055350 ,8      ,0
 055650 ,7      ,0
 055650 ,8      ,1
 055850 ,6      ,1
 055950 ,7      ,1
 056000 ,3      ,0
 056100 ,6      ,0
 056250 ,2      ,1
 056250 ,4      ,1
 056250 ,6      ,1
 056250 ,7      ,0
 056250 ,8      ,0
 056400 ,2      ,0
 056400 ,4      ,0
 056500 ,2      ,1
 056500 ,4      ,1
 056500 ,7      ,1
 056700 ,2      ,0
 056700 ,4      ,0
 056800 ,2      ,1
 056800 ,4      ,1
 056800 ,8      ,1
 057000 ,2      ,0
 057000 ,4      ,0
 057000 ,6      ,0
 057000 ,7      ,0
 057000 ,8      ,0
 057100 ,2      ,1
 057100 ,3      ,1
 057100 ,4      ,1
 057100 ,6      ,1
 057300 ,6      ,0
 057400 ,7      ,1
 057550 ,6      ,1
 057700 ,6      ,0
 057700 ,7      ,0
 057700 ,8      ,1
 057900 ,8      ,0
 058000 ,6      ,1
 058000 ,8      ,1
 058250 ,6      ,0
 058250 ,7      ,1
 058250 ,8      ,0
 058450 ,7      ,0
 058450 ,8      ,1
 058600 ,6      ,1
 058650 ,6      ,0
 058650 ,8      ,0
 058750 ,2      ,0
 058750 ,3      ,0
 058750 ,4      ,0
 058750 ,7      ,1
 058750 ,8      ,1
 058850 ,2      ,1
 058850 ,3      ,1
 058850 ,4      ,1
 059000 ,7      ,0
 059000 ,8      ,0
 059150 ,6      ,1
 059300 ,6      ,0
 059300 ,7      ,1
 059450 ,7      ,0
 059450 ,8      ,1
 059650 ,8      ,0
 059750 ,1      ,1
 059750 ,4      ,0
 059750 ,6      ,1
 059750 ,7      ,1
 059750 ,8      ,1
 059950 ,6      ,0
 059950 ,7      ,0
 059950 ,8      ,0
 060050 ,6      ,1
 060050 ,7      ,1
 060350 ,2      ,0
 060350 ,3      ,0
 060350 ,6      ,0
 060400 ,2      ,1
 060450 ,3      ,1
 060500 ,4      ,1
 060550 ,5      ,1
 060600 ,6      ,1
 060600 ,7      ,0
 060600 ,8      ,1
 060900 ,6      ,0
 060900 ,7      ,1
 060900 ,8      ,0
 061050 ,6      ,1
 061050 ,7      ,0
 061200 ,6      ,0
 061200 ,8      ,1
 061300 ,1      ,0
 061350 ,2      ,0
 061350 ,6      ,1
 061350 ,8      ,0
 061400 ,3      ,0
 061450 ,4      ,0
 061500 ,5      ,0
 061500 ,6      ,0
 061500 ,8      ,1
 061750 ,7      ,1
 061750 ,8      ,0
 061900 ,6      ,1
 061900 ,7      ,0
 062050 ,6      ,0
 062050 ,7      ,1
 062050 ,8      ,1
 062200 ,7      ,0
 062350 ,6      ,1
 062350 ,7      ,1
 062350 ,8      ,0
 062550 ,6      ,0
 062550 ,7      ,0
 062650 ,7      ,1
 062650 ,8      ,1
 062750 ,6      ,1
 062850 ,6      ,0
 062850 ,7      ,0
 062850 ,8      ,0
 062950 ,6      ,1
 062950 ,7      ,1
 062950 ,8      ,1
 063100 ,1      ,1
 063100 ,5      ,1
 063150 ,6      ,0
 063150 ,7      ,0
 063150 ,8      ,0
 063200 ,6      ,1
 063350 ,6      ,0
 063450 ,2      ,1
 063450 ,4      ,1
 063450 ,7      ,1
 063650 ,7      ,0
 063750 ,3      ,1
 063750 ,8      ,1
 063900 ,8      ,0
 064000 ,1      ,0
 064000 ,2      ,0
 064000 ,6      ,1
 064350 ,4      ,0
 064600 ,4      ,1
 064600 ,5      ,0
 064900 ,2      ,1
 065200 ,2      ,0
 065500 ,2      ,1
 065500 ,3      ,0
 065750 ,1      ,1
 065750 ,3      ,1
 065750 ,4      ,0
 065750 ,7      ,1
 066100 ,8      ,1
 066400 ,1      ,0
 066400 ,2      ,0
 066400 ,3      ,0
 066400 ,6      ,0
 066400 ,7      ,0
 066700 ,3      ,1
 066700 ,6      ,1
 066700 ,8      ,0
 066950 ,1      ,1
 066950 ,7      ,1
 067250 ,5      ,1
 067250 ,8      ,1
 067550 ,1      ,0
 067550 ,4      ,1
 067550 ,6      ,0
 067550 ,8      ,0
 067850 ,6      ,1
 067850 ,7      ,0
 068150 ,6      ,0
 068150 ,8      ,1
 068400 ,2      ,1
 068400 ,5      ,0
 068400 ,6      ,1
 068400 ,7      ,1
 068400 ,8      ,0
 068650 ,7      ,0
 068900 ,8      ,1
 068950 ,7      ,1
 069050 ,1      ,1
 069050 ,4      ,0
 069050 ,8      ,0
 069300 ,6      ,0
 069400 ,1      ,0
 069400 ,2      ,0
 069400 ,4      ,1
 069400 ,5      ,1
 069400 ,7      ,0
 069400 ,8      ,1
 069600 ,6      ,1
 069600 ,8      ,0
 069750 ,7      ,1
 069900 ,6      ,0
 069900 ,7      ,0
 069900 ,8      ,1
 070150 ,3      ,0
 070150 ,4      ,0
 070150 ,5      ,0
 070150 ,6      ,1
 070150 ,7      ,1
 070400 ,7      ,0
 070500 ,8      ,0
 070700 ,1      ,1
 070700 ,7      ,1
 070900 ,1      ,0
 071000 ,1      ,1
 071000 ,8      ,1
 071250 ,1      ,0
 071250 ,6      ,0
 071350 ,1      ,1
 071350 ,8      ,0
 071450 ,2      ,1
 071550 ,3      ,1
 071600 ,6      ,1
 071650 ,4      ,1
 071650 ,7      ,0
 071650 ,8      ,1
 071750 ,5      ,1
 071850 ,6      ,0
 071950 ,6      ,1
 071950 ,7      ,1
 072150 ,2      ,0
 072150 ,6      ,0
 072350 ,4      ,0
 072350 ,6      ,1
 072350 ,7      ,0
 072350 ,8      ,0
 072450 ,1      ,0
 072450 ,7      ,1
 072550 ,3      ,0
 072550 ,6      ,0
 072550 ,7      ,0
 072550 ,8      ,1
 072750 ,6      ,1
 072750 ,7      ,1
 073000 ,5      ,0
 073100 ,8      ,0
 073250 ,7      ,0
 073350 ,6      ,0
 073350 ,7      ,1
 073450 ,4      ,1
 073500 ,8      ,1
 073550 ,7      ,0
 073550 ,8      ,0
 073650 ,6      ,1
 073750 ,4      ,0
 073750 ,6      ,0
 073850 ,4      ,1
 073850 ,7      ,1
 074000 ,4      ,0
 074000 ,7      ,0
 074100 ,4      ,1
 074100 ,8      ,1
 074350 ,4      ,0
 074350 ,8      ,0
 074500 ,5      ,1
 074500 ,8      ,1
 074800 ,4      ,1
 074800 ,5      ,0
 074800 ,6      ,1
 075050 ,3      ,1
 075050 ,4      ,0
 075050 ,7      ,1
 075350 ,3      ,0
 075350 ,4      ,1
 075350 ,7      ,0
 075350 ,8      ,0
 075650 ,3      ,1
 075650 ,4      ,0
 075650 ,7      ,1
 075950 ,2      ,1
 075950 ,3      ,0
 075950 ,6      ,0
 075950 ,8      ,1
 076200 ,2      ,0
 076200 ,3      ,1
 076200 ,6      ,1
 076200 ,7      ,0
 076200 ,8      ,0
 076350 ,6      ,0
 076350 ,7      ,1
 076550 ,2      ,1
 076550 ,3      ,0
 076550 ,8      ,1
 076850 ,1      ,1
 076850 ,2      ,0
 076850 ,6      ,1
 077000 ,1      ,0
 077000 ,6      ,0
 077000 ,7      ,0
 077000 ,8      ,0
 077150 ,3      ,1
 077150 ,6      ,1
 077350 ,3      ,0
 077350 ,7      ,1
 077450 ,2      ,1
 077450 ,3      ,1
 077450 ,4      ,1
 077650 ,2      ,0
 077650 ,3      ,0
 077650 ,4      ,0
 077650 ,8      ,1
 077750 ,1      ,1
 077750 ,2      ,1
 077750 ,3      ,1
 077750 ,4      ,1
 077750 ,5      ,1
 077850 ,1      ,0
 077850 ,2      ,0
 077850 ,3      ,0
 077850 ,4      ,0
 077850 ,5      ,0
 077850 ,6      ,0
 077850 ,7      ,0
 077850 ,8      ,0
 077950 ,1      ,1
 077950 ,2      ,1
 077950 ,3      ,1
 077950 ,4      ,1
 077950 ,5      ,1
 077950 ,6      ,1
 077950 ,7      ,1
 077950 ,8      ,1
 078250 ,4      ,0
 078250 ,5      ,0
 078250 ,6      ,0
 078500 ,3      ,0
 078500 ,7      ,0
 078850 ,2      ,0
 078850 ,6      ,1
 078850 ,8      ,0
 079050 ,5      ,1
 079050 ,7      ,1
 079250 ,4      ,1
 079250 ,8      ,1
 079400 ,3      ,1
 079400 ,8      ,0
 079750 ,2      ,1
 079750 ,6      ,0
 079750 ,8      ,1
 080000 ,1      ,0
 080000 ,2      ,0
 080000 ,7      ,0
 080150 ,3      ,0
 080150 ,7      ,1
 080150 ,8      ,0
 080300 ,4      ,0
 080300 ,5      ,0
 080300 ,7      ,0
 080300 ,8      ,1
 080450 ,7      ,1
 080450 ,8      ,0
 080600 ,3      ,1
 080600 ,6      ,1
 080600 ,7      ,0
 080700 ,3      ,0
 080800 ,3      ,1
 080800 ,6      ,0
 080800 ,7      ,1
 081050 ,3      ,0
 081150 ,3      ,1
 081150 ,7      ,0
 081150 ,8      ,1
 081400 ,3      ,0
 081500 ,6      ,1
 081500 ,8      ,0
 081750 ,6      ,0
 081750 ,7      ,1
 082000 ,7      ,0
 082000 ,8      ,1
 082300 ,6      ,1
 082300 ,7      ,1
 082600 ,6      ,0
 082600 ,8      ,0
 082750 ,7      ,0
 082750 ,8      ,1
 082900 ,7      ,1
 082900 ,8      ,0
 083050 ,6      ,1
 083050 ,7      ,0
 083200 ,6      ,0
 083200 ,7      ,1
 083200 ,8      ,1
 083500 ,6      ,1
 083500 ,7      ,0
 083500 ,8      ,0
 083600 ,7      ,1
 083750 ,6      ,0
 083750 ,7      ,0
 083750 ,8      ,1
 083900 ,8      ,0
 084050 ,6      ,1
 084050 ,7      ,1
 084050 ,8      ,1
 084250 ,6      ,0
 084250 ,7      ,0
 084250 ,8      ,0
 084350 ,1      ,1
 084350 ,2      ,1
 084350 ,6      ,1
 084350 ,7      ,1
 084350 ,8      ,1
 084550 ,1      ,0
 084550 ,2      ,0
